x,y,z,results4,results5
-0.366630666,3479.471506,13813.52036,1915.019728,1919.021723
-0.366630666,3479.471506,13813.52036,1915.019728,1919.021723
-0.366630666,3479.471506,13813.52036,1915.019728,1919.021723
-0.366630666,3479.471506,13813.52036,1915.019728,1919.021723
0.688477372,3478.758223,13807.99807,1915.12743,1911.381893
0.376258796,3478.195896,13802.0255,1912.470346,1905.92856
0.376258796,3478.195896,13802.0255,1912.470346,1905.92856
0.376258796,3478.195896,13802.0255,1912.470346,1905.92856
0.376258796,3478.195896,13802.0255,1912.470346,1905.92856
0.376258796,3478.195896,13802.0255,1912.470346,1905.92856
0.376258796,3478.195896,13802.0255,1912.470346,1905.92856
0.376258796,3478.195896,13802.0255,1912.470346,1905.92856
0,3481.435646,13816.21555,1916.555225,1921.228988
0,3481.444481,13815.84612,1916.445614,1920.838178
0,3481.444481,13815.84612,1916.445614,1920.838178
0,3481.444481,13815.84612,1916.445614,1920.838178
0,3481.444481,13815.84612,1916.445614,1920.838178
0,3481.444481,13815.84612,1916.445614,1920.838178
0,3481.444481,13815.84612,1916.445614,1920.838178
0,3481.444481,13815.84612,1916.445614,1920.838178
-0.148794028,3480.731214,13814.15923,1915.750894,1919.183723
-0.642010251,3480.121016,13810.06134,1913.626007,1915.654922
-0.642010251,3480.121016,13810.06134,1913.626007,1915.654922
-0.642010251,3480.121016,13810.06134,1913.626007,1915.654922
-0.642010251,3480.121016,13810.06134,1913.626007,1915.654922
-0.642010251,3480.121016,13810.06134,1913.626007,1915.654922
-0.642010251,3480.121016,13810.06134,1913.626007,1915.654922
-0.642010251,3480.121016,13810.06134,1913.626007,1915.654922
-0.318955565,3479.948734,13813.70613,1915.212355,1919.012004
-0.268120369,3480.037726,13814.68695,1915.62183,1919.934559
-0.268120369,3480.037726,13814.68695,1915.62183,1919.934559
-0.268120369,3480.037726,13814.68695,1915.62183,1919.934559
-0.268120369,3480.037726,13814.68695,1915.62183,1919.934559
-0.268120369,3480.037726,13814.68695,1915.62183,1919.934559
-0.268120369,3480.037726,13814.68695,1915.62183,1919.934559
-0.268120369,3480.037726,13814.68695,1915.62183,1919.934559
0.612555031,3479.32527,13807.39878,1914.509461,1911.098409
0.322900014,3478.607877,13800.78154,1911.822206,1904.78564
0.322900014,3478.607877,13800.78154,1911.822206,1904.78564
0.322900014,3478.607877,13800.78154,1911.822206,1904.78564
0.322900014,3478.607877,13800.78154,1911.822206,1904.78564
0.322900014,3478.607877,13800.78154,1911.822206,1904.78564
0.322900014,3478.607877,13800.78154,1911.822206,1904.78564
0.322900014,3478.607877,13800.78154,1911.822206,1904.78564
-0.41807251,3480.01098,13812.11088,1914.552626,1917.525415
-0.288691056,3480.101017,13813.80596,1915.334269,1919.073307
-0.288691056,3480.101017,13813.80596,1915.334269,1919.073307
-0.288691056,3480.101017,13813.80596,1915.334269,1919.073307
-0.288691056,3480.101017,13813.80596,1915.334269,1919.073307
-0.288691056,3480.101017,13813.80596,1915.334269,1919.073307
-0.288691056,3480.101017,13813.80596,1915.334269,1919.073307
-0.288691056,3480.101017,13813.80596,1915.334269,1919.073307
-0.644348142,3479.609285,13810.17858,1913.360684,1916.097237
0.490311915,3478.949229,13805.52781,1913.647052,1909.480794
0.490311915,3478.949229,13805.52781,1913.647052,1909.480794
0.490311915,3478.949229,13805.52781,1913.647052,1909.480794
0.490311915,3478.949229,13805.52781,1913.647052,1909.480794
0.490311915,3478.949229,13805.52781,1913.647052,1909.480794
0.490311915,3478.949229,13805.52781,1913.647052,1909.480794
0.490311915,3478.949229,13805.52781,1913.647052,1909.480794
0.712779313,3479.230479,13808.29505,1914.949783,1912.01042
-0.681565632,3479.1753,13809.83668,1913.123362,1916.029968
-0.681565632,3479.1753,13809.83668,1913.123362,1916.029968
-0.681565632,3479.1753,13809.83668,1913.123362,1916.029968
-0.681565632,3479.1753,13809.83668,1913.123362,1916.029968
-0.681565632,3479.1753,13809.83668,1913.123362,1916.029968
-0.681565632,3479.1753,13809.83668,1913.123362,1916.029968
-0.681565632,3479.1753,13809.83668,1913.123362,1916.029968
0.755388494,3479.014846,13808.66083,1915.266448,1912.341333
0.768964773,3478.829767,13808.74678,1915.407694,1912.375054
0.768964773,3478.829767,13808.74678,1915.407694,1912.375054
0.768964773,3478.829767,13808.74678,1915.407694,1912.375054
0.768964773,3478.829767,13808.74678,1915.407694,1912.375054
0.768964773,3478.829767,13808.74678,1915.407694,1912.375054
0.768964773,3478.829767,13808.74678,1915.407694,1912.375054
0.768964773,3478.829767,13808.74678,1915.407694,1912.375054
-0.171443258,3479.772584,13815.81224,1916.308861,1921.173834
-0.142173988,3479.806871,13816.82524,1916.740294,1922.174931
-0.142173988,3479.806871,13816.82524,1916.740294,1922.174931
-0.142173988,3479.806871,13816.82524,1916.740294,1922.174931
-0.142173988,3479.806871,13816.82524,1916.740294,1922.174931
-0.142173988,3479.806871,13816.82524,1916.740294,1922.174931
-0.142173988,3479.806871,13816.82524,1916.740294,1922.174931
-0.142173988,3479.806871,13816.82524,1916.740294,1922.174931
-0.155425937,3479.793472,13816.49143,1916.614376,1921.831861
-0.170009313,3479.779896,13816.1508,1916.484209,1921.484042
-0.170009313,3479.779896,13816.1508,1916.484209,1921.484042
-0.170009313,3479.779896,13816.1508,1916.484209,1921.484042
-0.170009313,3479.779896,13816.1508,1916.484209,1921.484042
-0.170009313,3479.779896,13816.1508,1916.484209,1921.484042
-0.170009313,3479.779896,13816.1508,1916.484209,1921.484042
-0.170009313,3479.779896,13816.1508,1916.484209,1921.484042
-0.171344712,3479.953917,13815.48903,1916.235482,1920.774504
0.738649462,3479.2726,13808.72382,1915.157414,1912.555713
0.738649462,3479.2726,13808.72382,1915.157414,1912.555713
0.738649462,3479.2726,13808.72382,1915.157414,1912.555713
0.738649462,3479.2726,13808.72382,1915.157414,1912.555713
0.738649462,3479.2726,13808.72382,1915.157414,1912.555713
0.738649462,3479.2726,13808.72382,1915.157414,1912.555713
0.738649462,3479.2726,13808.72382,1915.157414,1912.555713
-0.423434218,3479.538975,13812.01701,1914.550245,1917.600637
-0.324395946,3479.478468,13813.77817,1915.232032,1919.284561
-0.324395946,3479.478468,13813.77817,1915.232032,1919.284561
-0.324395946,3479.478468,13813.77817,1915.232032,1919.284561
-0.324395946,3479.478468,13813.77817,1915.232032,1919.284561
-0.324395946,3479.478468,13813.77817,1915.232032,1919.284561
-0.324395946,3479.478468,13813.77817,1915.232032,1919.284561
-0.324395946,3479.478468,13813.77817,1915.232032,1919.284561
-0.730692051,3478.744124,13809.45565,1912.561757,1916.037218
0.526740515,3478.107787,13805.21173,1913.905353,1908.916836
0.526740515,3478.107787,13805.21173,1913.905353,1908.916836
0.526740515,3478.107787,13805.21173,1913.905353,1908.916836
0.526740515,3478.107787,13805.21173,1913.905353,1908.916836
0.526740515,3478.107787,13805.21173,1913.905353,1908.916836
0.526740515,3478.107787,13805.21173,1913.905353,1908.916836
0.526740515,3478.107787,13805.21173,1913.905353,1908.916836
0.739255951,3478.488738,13808.37829,1915.450181,1911.733845
-0.598304461,3478.994933,13810.6489,1913.620474,1916.731994
-0.598304461,3478.994933,13810.6489,1913.620474,1916.731994
-0.598304461,3478.994933,13810.6489,1913.620474,1916.731994
-0.598304461,3478.994933,13810.6489,1913.620474,1916.731994
-0.598304461,3478.994933,13810.6489,1913.620474,1916.731994
-0.598304461,3478.994933,13810.6489,1913.620474,1916.731994
-0.598304461,3478.994933,13810.6489,1913.620474,1916.731994
-0.666811177,3478.998376,13809.9725,1913.266196,1916.194034
-0.684459616,3478.930246,13809.81956,1913.161267,1916.119597
-0.684459616,3478.930246,13809.81956,1913.161267,1916.119597
-0.684459616,3478.930246,13809.81956,1913.161267,1916.119597
-0.684459616,3478.930246,13809.81956,1913.161267,1916.119597
-0.684459616,3478.930246,13809.81956,1913.161267,1916.119597
-0.684459616,3478.930246,13809.81956,1913.161267,1916.119597
-0.684459616,3478.930246,13809.81956,1913.161267,1916.119597
-0.695642012,3479.140646,13809.67338,1913.169205,1915.874764
-0.619490142,3479.336692,13810.24829,1913.603085,1916.197185
-0.619490142,3479.336692,13810.24829,1913.603085,1916.197185
-0.619490142,3479.336692,13810.24829,1913.603085,1916.197185
-0.619490142,3479.336692,13810.24829,1913.603085,1916.197185
-0.619490142,3479.336692,13810.24829,1913.603085,1916.197185
-0.619490142,3479.336692,13810.24829,1913.603085,1916.197185
-0.619490142,3479.336692,13810.24829,1913.603085,1916.197185
-0.405937348,3480.002363,13811.33573,1914.504412,1916.730565
-0.658155477,3480.080732,13809.75422,1913.684936,1915.349476
-0.658155477,3480.080732,13809.75422,1913.684936,1915.349476
-0.658155477,3480.080732,13809.75422,1913.684936,1915.349476
-0.658155477,3480.080732,13809.75422,1913.684936,1915.349476
-0.658155477,3480.080732,13809.75422,1913.684936,1915.349476
-0.658155477,3480.080732,13809.75422,1913.684936,1915.349476
-0.658155477,3480.080732,13809.75422,1913.684936,1915.349476
-0.4437699,3480.087884,13811.08964,1914.361194,1916.461874
-0.297641707,3480.105917,13812.7018,1915.04517,1917.952337
-0.297641707,3480.105917,13812.7018,1915.04517,1917.952337
-0.297641707,3480.105917,13812.7018,1915.04517,1917.952337
-0.297641707,3480.105917,13812.7018,1915.04517,1917.952337
-0.297641707,3480.105917,13812.7018,1915.04517,1917.952337
-0.297641707,3480.105917,13812.7018,1915.04517,1917.952337
-0.297641707,3480.105917,13812.7018,1915.04517,1917.952337
-0.422301152,3479.977669,13811.3858,1914.431003,1916.784921
-0.568822174,3479.885311,13810.27194,1913.843143,1915.86987
-0.568822174,3479.885311,13810.27194,1913.843143,1915.86987
-0.568822174,3479.885311,13810.27194,1913.843143,1915.86987
-0.568822174,3479.885311,13810.27194,1913.843143,1915.86987
-0.568822174,3479.885311,13810.27194,1913.843143,1915.86987
-0.568822174,3479.885311,13810.27194,1913.843143,1915.86987
-0.568822174,3479.885311,13810.27194,1913.843143,1915.86987
-0.666001294,3480.120896,13809.53421,1913.625647,1915.123521
-0.485519362,3480.204758,13810.31403,1914.144535,1915.708669
-0.485519362,3480.204758,13810.31403,1914.144535,1915.708669
-0.485519362,3480.204758,13810.31403,1914.144535,1915.708669
-0.485519362,3480.204758,13810.31403,1914.144535,1915.708669
-0.485519362,3480.204758,13810.31403,1914.144535,1915.708669
-0.485519362,3480.204758,13810.31403,1914.144535,1915.708669
-0.485519362,3480.204758,13810.31403,1914.144535,1915.708669
-0.362673699,3480.260399,13811.07613,1914.520003,1916.388274
-0.278407725,3480.315684,13811.83351,1914.854645,1917.103215
-0.278407725,3480.315684,13811.83351,1914.854645,1917.103215
-0.278407725,3480.315684,13811.83351,1914.854645,1917.103215
-0.278407725,3480.315684,13811.83351,1914.854645,1917.103215
-0.278407725,3480.315684,13811.83351,1914.854645,1917.103215
-0.278407725,3480.315684,13811.83351,1914.854645,1917.103215
-0.278407725,3480.315684,13811.83351,1914.854645,1917.103215
-0.557152318,3479.730419,13810.48417,1913.893092,1916.193408
-0.762331761,3479.203241,13809.2019,1912.730705,1915.598361
-0.762331761,3479.203241,13809.2019,1912.730705,1915.598361
-0.762331761,3479.203241,13809.2019,1912.730705,1915.598361
-0.762331761,3479.203241,13809.2019,1912.730705,1915.598361
-0.762331761,3479.203241,13809.2019,1912.730705,1915.598361
-0.762331761,3479.203241,13809.2019,1912.730705,1915.598361
-0.762331761,3479.203241,13809.2019,1912.730705,1915.598361
-0.420735632,3479.627112,13812.22337,1914.596615,1917.807962
-0.208145165,3480.102149,13815.35838,1916.026874,1920.622502
-0.208145165,3480.102149,13815.35838,1916.026874,1920.622502
-0.208145165,3480.102149,13815.35838,1916.026874,1920.622502
-0.208145165,3480.102149,13815.35838,1916.026874,1920.622502
-0.208145165,3480.102149,13815.35838,1916.026874,1920.622502
-0.208145165,3480.102149,13815.35838,1916.026874,1920.622502
-0.208145165,3480.102149,13815.35838,1916.026874,1920.622502
-0.196942328,3480.048771,13816.26692,1916.321356,1921.538675
-0.187785057,3480.170149,13816.26265,1916.329557,1921.501284
-0.187785057,3480.170149,13816.26265,1916.329557,1921.501284
-0.187785057,3480.170149,13816.26265,1916.329557,1921.501284
-0.187785057,3480.170149,13816.26265,1916.329557,1921.501284
-0.187785057,3480.170149,13816.26265,1916.329557,1921.501284
-0.187785057,3480.170149,13816.26265,1916.329557,1921.501284
-0.187785057,3480.170149,13816.26265,1916.329557,1921.501284
-0.195255124,3480.212681,13815.73283,1916.150479,1920.978185
0.728363711,3479.454833,13808.64238,1915.226482,1912.28016
0.728363711,3479.454833,13808.64238,1915.226482,1912.28016
0.728363711,3479.454833,13808.64238,1915.226482,1912.28016
0.728363711,3479.454833,13808.64238,1915.226482,1912.28016
0.728363711,3479.454833,13808.64238,1915.226482,1912.28016
0.728363711,3479.454833,13808.64238,1915.226482,1912.28016
0.728363711,3479.454833,13808.64238,1915.226482,1912.28016
-0.760949119,3479.427088,13809.37044,1912.861984,1915.728333
-0.631169738,3479.31794,13810.59083,1913.64804,1916.709277
-0.631169738,3479.31794,13810.59083,1913.64804,1916.709277
-0.631169738,3479.31794,13810.59083,1913.64804,1916.709277
-0.631169738,3479.31794,13810.59083,1913.64804,1916.709277
-0.631169738,3479.31794,13810.59083,1913.64804,1916.709277
-0.631169738,3479.31794,13810.59083,1913.64804,1916.709277
-0.631169738,3479.31794,13810.59083,1913.64804,1916.709277
-0.545492466,3479.483908,13810.98808,1914.022289,1916.897632
-0.393941497,3479.765333,13811.86195,1914.645959,1917.505974
-0.393941497,3479.765333,13811.86195,1914.645959,1917.505974
-0.393941497,3479.765333,13811.86195,1914.645959,1917.505974
-0.393941497,3479.765333,13811.86195,1914.645959,1917.505974
-0.393941497,3479.765333,13811.86195,1914.645959,1917.505974
-0.393941497,3479.765333,13811.86195,1914.645959,1917.505974
-0.393941497,3479.765333,13811.86195,1914.645959,1917.505974
-0.442881056,3479.728418,13811.1628,1914.342095,1916.893132
-0.465757414,3479.605787,13810.94811,1914.220765,1916.769654
-0.465757414,3479.605787,13810.94811,1914.220765,1916.769654
-0.465757414,3479.605787,13810.94811,1914.220765,1916.769654
-0.465757414,3479.605787,13810.94811,1914.220765,1916.769654
-0.465757414,3479.605787,13810.94811,1914.220765,1916.769654
-0.465757414,3479.605787,13810.94811,1914.220765,1916.769654
-0.465757414,3479.605787,13810.94811,1914.220765,1916.769654
-0.784540058,3479.115722,13808.65536,1912.599923,1915.295781
0.560730436,3478.658905,13806.27673,1914.185217,1910.515404
0.560730436,3478.658905,13806.27673,1914.185217,1910.515404
0.560730436,3478.658905,13806.27673,1914.185217,1910.515404
0.560730436,3478.658905,13806.27673,1914.185217,1910.515404
0.560730436,3478.658905,13806.27673,1914.185217,1910.515404
0.560730436,3478.658905,13806.27673,1914.185217,1910.515404
0.560730436,3478.658905,13806.27673,1914.185217,1910.515404
-0.340779214,3479.574218,13812.38162,1914.912519,1918.137632
-0.130232607,3480.107208,13816.0358,1916.495837,1921.586403
-0.130232607,3480.107208,13816.0358,1916.495837,1921.586403
-0.130232607,3480.107208,13816.0358,1916.495837,1921.586403
-0.130232607,3480.107208,13816.0358,1916.495837,1921.586403
-0.130232607,3480.107208,13816.0358,1916.495837,1921.586403
-0.130232607,3480.107208,13816.0358,1916.495837,1921.586403
-0.130232607,3480.107208,13816.0358,1916.495837,1921.586403
-0.138616293,3480.088506,13816.28554,1916.553146,1921.826613
-0.158860878,3480.024676,13816.17787,1916.471147,1921.71921
-0.158860878,3480.024676,13816.17787,1916.471147,1921.71921
-0.158860878,3480.024676,13816.17787,1916.471147,1921.71921
-0.158860878,3480.024676,13816.17787,1916.471147,1921.71921
-0.158860878,3480.024676,13816.17787,1916.471147,1921.71921
-0.158860878,3480.024676,13816.17787,1916.471147,1921.71921
-0.158860878,3480.024676,13816.17787,1916.471147,1921.71921
-0.17577994,3480.055617,13815.76956,1916.308411,1921.30259
-0.526015468,3480.581734,13809.80141,1914.112791,1915.359862
-0.526015468,3480.581734,13809.80141,1914.112791,1915.359862
-0.526015468,3480.581734,13809.80141,1914.112791,1915.359862
-0.526015468,3480.581734,13809.80141,1914.112791,1915.359862
-0.526015468,3480.581734,13809.80141,1914.112791,1915.359862
-0.526015468,3480.581734,13809.80141,1914.112791,1915.359862
-0.526015468,3480.581734,13809.80141,1914.112791,1915.359862
-0.526041955,3480.681795,13809.81774,1914.141706,1915.343009
-0.428688051,3480.722589,13810.37763,1914.39756,1915.83817
-0.428688051,3480.722589,13810.37763,1914.39756,1915.83817
-0.428688051,3480.722589,13810.37763,1914.39756,1915.83817
-0.428688051,3480.722589,13810.37763,1914.39756,1915.83817
-0.428688051,3480.722589,13810.37763,1914.39756,1915.83817
-0.428688051,3480.722589,13810.37763,1914.39756,1915.83817
-0.428688051,3480.722589,13810.37763,1914.39756,1915.83817
-0.406205327,3480.762509,13810.49176,1914.47571,1915.93248
-0.333285106,3480.71637,13811.20732,1914.774115,1916.631355
-0.333285106,3480.71637,13811.20732,1914.774115,1916.631355
-0.333285106,3480.71637,13811.20732,1914.774115,1916.631355
-0.333285106,3480.71637,13811.20732,1914.774115,1916.631355
-0.333285106,3480.71637,13811.20732,1914.774115,1916.631355
-0.333285106,3480.71637,13811.20732,1914.774115,1916.631355
-0.333285106,3480.71637,13811.20732,1914.774115,1916.631355
-0.275173261,3480.7798,13811.45334,1914.907504,1916.877297
-0.590801391,3480.503965,13809.72317,1913.979875,1915.487846
-0.590801391,3480.503965,13809.72317,1913.979875,1915.487846
-0.590801391,3480.503965,13809.72317,1913.979875,1915.487846
-0.590801391,3480.503965,13809.72317,1913.979875,1915.487846
-0.590801391,3480.503965,13809.72317,1913.979875,1915.487846
-0.590801391,3480.503965,13809.72317,1913.979875,1915.487846
-0.590801391,3480.503965,13809.72317,1913.979875,1915.487846
0.734313048,3480.189893,13808.51224,1914.82875,1913.059985
0.668926213,3479.792648,13807.89915,1914.7178,1912.409734
0.668926213,3479.792648,13807.89915,1914.7178,1912.409734
0.668926213,3479.792648,13807.89915,1914.7178,1912.409734
0.668926213,3479.792648,13807.89915,1914.7178,1912.409734
0.668926213,3479.792648,13807.89915,1914.7178,1912.409734
0.668926213,3479.792648,13807.89915,1914.7178,1912.409734
0.668926213,3479.792648,13807.89915,1914.7178,1912.409734
-0.355255457,3479.966244,13811.85356,1914.848959,1917.729984
-0.210162438,3479.835424,13815.02468,1916.109792,1920.871163
-0.210162438,3479.835424,13815.02468,1916.109792,1920.871163
-0.210162438,3479.835424,13815.02468,1916.109792,1920.871163
-0.210162438,3479.835424,13815.02468,1916.109792,1920.871163
-0.210162438,3479.835424,13815.02468,1916.109792,1920.871163
-0.210162438,3479.835424,13815.02468,1916.109792,1920.871163
-0.210162438,3479.835424,13815.02468,1916.109792,1920.871163
-0.203454666,3479.804864,13814.93431,1916.121067,1920.805286
-0.197441715,3479.774398,13814.81588,1916.123088,1920.712085
-0.197441715,3479.774398,13814.81588,1916.123088,1920.712085
-0.197441715,3479.774398,13814.81588,1916.123088,1920.712085
-0.197441715,3479.774398,13814.81588,1916.123088,1920.712085
-0.197441715,3479.774398,13814.81588,1916.123088,1920.712085
-0.197441715,3479.774398,13814.81588,1916.123088,1920.712085
-0.197441715,3479.774398,13814.81588,1916.123088,1920.712085
-0.258331491,3479.622181,13813.50366,1915.55946,1919.464668
-0.349411064,3479.470437,13812.11004,1914.926902,1918.181521
-0.349411064,3479.470437,13812.11004,1914.926902,1918.181521
-0.349411064,3479.470437,13812.11004,1914.926902,1918.181521
-0.349411064,3479.470437,13812.11004,1914.926902,1918.181521
-0.349411064,3479.470437,13812.11004,1914.926902,1918.181521
-0.349411064,3479.470437,13812.11004,1914.926902,1918.181521
-0.349411064,3479.470437,13812.11004,1914.926902,1918.181521
-0.500229583,3479.392206,13810.52006,1914.130876,1916.777179
-0.709515254,3479.314088,13808.92716,1913.15854,1915.547086
-0.709515254,3479.314088,13808.92716,1913.15854,1915.547086
-0.709515254,3479.314088,13808.92716,1913.15854,1915.547086
-0.709515254,3479.314088,13808.92716,1913.15854,1915.547086
-0.709515254,3479.314088,13808.92716,1913.15854,1915.547086
-0.709515254,3479.314088,13808.92716,1913.15854,1915.547086
-0.709515254,3479.314088,13808.92716,1913.15854,1915.547086
0.270828759,3477.32246,13795.23088,1910.071004,1899.849176
0.219613559,3476.190696,13786.20667,1907.062548,1890.569442
0.219613559,3476.190696,13786.20667,1907.062548,1890.569442
0.219613559,3476.190696,13786.20667,1907.062548,1890.569442
0.219613559,3476.190696,13786.20667,1907.062548,1890.569442
0.219613559,3476.190696,13786.20667,1907.062548,1890.569442
0.219613559,3476.190696,13786.20667,1907.062548,1890.569442
0.219613559,3476.190696,13786.20667,1907.062548,1890.569442
0.246807107,3477.777033,13794.861,1909.819971,1899.529972
0.36233496,3479.484007,13804.19277,1913.053826,1909.088741
0.36233496,3479.484007,13804.19277,1913.053826,1909.088741
0.36233496,3479.484007,13804.19277,1913.053826,1909.088741
0.36233496,3479.484007,13804.19277,1913.053826,1909.088741
0.36233496,3479.484007,13804.19277,1913.053826,1909.088741
0.36233496,3479.484007,13804.19277,1913.053826,1909.088741
0.36233496,3479.484007,13804.19277,1913.053826,1909.088741
-0.277499206,3480.585687,13811.44521,1914.889704,1917.129522
-0.23134387,3480.447176,13813.07543,1915.4467,1918.78738
-0.23134387,3480.447176,13813.07543,1915.4467,1918.78738
-0.23134387,3480.447176,13813.07543,1915.4467,1918.78738
-0.23134387,3480.447176,13813.07543,1915.4467,1918.78738
-0.23134387,3480.447176,13813.07543,1915.4467,1918.78738
-0.23134387,3480.447176,13813.07543,1915.4467,1918.78738
-0.23134387,3480.447176,13813.07543,1915.4467,1918.78738
-0.527021653,3480.010908,13810.39088,1914.027657,1916.52714
0.584361656,3479.408397,13806.53429,1914.322941,1910.960492
0.584361656,3479.408397,13806.53429,1914.322941,1910.960492
0.584361656,3479.408397,13806.53429,1914.322941,1910.960492
0.584361656,3479.408397,13806.53429,1914.322941,1910.960492
0.584361656,3479.408397,13806.53429,1914.322941,1910.960492
0.584361656,3479.408397,13806.53429,1914.322941,1910.960492
0.584361656,3479.408397,13806.53429,1914.322941,1910.960492
0.77525396,3479.823525,13808.39067,1915.181895,1912.653751
-0.45446095,3480.332526,13810.60345,1914.282404,1916.607989
-0.45446095,3480.332526,13810.60345,1914.282404,1916.607989
-0.45446095,3480.332526,13810.60345,1914.282404,1916.607989
-0.45446095,3480.332526,13810.60345,1914.282404,1916.607989
-0.45446095,3480.332526,13810.60345,1914.282404,1916.607989
-0.45446095,3480.332526,13810.60345,1914.282404,1916.607989
-0.45446095,3480.332526,13810.60345,1914.282404,1916.607989
-0.647683552,3480.056829,13809.36698,1913.510568,1915.763921
0.726946733,3479.786128,13808.0169,1915.014701,1912.498446
0.726946733,3479.786128,13808.0169,1915.014701,1912.498446
0.726946733,3479.786128,13808.0169,1915.014701,1912.498446
0.726946733,3479.786128,13808.0169,1915.014701,1912.498446
0.726946733,3479.786128,13808.0169,1915.014701,1912.498446
0.726946733,3479.786128,13808.0169,1915.014701,1912.498446
0.726946733,3479.786128,13808.0169,1915.014701,1912.498446
-0.53141806,3479.974552,13810.247,1914.044044,1916.567105
-0.312781989,3480.168341,13812.34673,1915.142785,1918.401616
-0.312781989,3480.168341,13812.34673,1915.142785,1918.401616
-0.312781989,3480.168341,13812.34673,1915.142785,1918.401616
-0.312781989,3480.168341,13812.34673,1915.142785,1918.401616
-0.312781989,3480.168341,13812.34673,1915.142785,1918.401616
-0.312781989,3480.168341,13812.34673,1915.142785,1918.401616
-0.312781989,3480.168341,13812.34673,1915.142785,1918.401616
-0.124750878,3480.738095,13815.01821,1916.346604,1920.904269
-0.104268495,3480.861926,13815.19105,1916.435709,1921.088363
-0.104268495,3480.861926,13815.19105,1916.435709,1921.088363
-0.104268495,3480.861926,13815.19105,1916.435709,1921.088363
-0.104268495,3480.861926,13815.19105,1916.435709,1921.088363
-0.104268495,3480.861926,13815.19105,1916.435709,1921.088363
-0.104268495,3480.861926,13815.19105,1916.435709,1921.088363
-0.104268495,3480.861926,13815.19105,1916.435709,1921.088363
0,3481.637891,13814.89168,1916.3895,1920.76293
0.514217167,3479.396759,13805.43989,1913.900408,1910.330737
0.514217167,3479.396759,13805.43989,1913.900408,1910.330737
0.514217167,3479.396759,13805.43989,1913.900408,1910.330737
0.514217167,3479.396759,13805.43989,1913.900408,1910.330737
0.514217167,3479.396759,13805.43989,1913.900408,1910.330737
0.514217167,3479.396759,13805.43989,1913.900408,1910.330737
0.514217167,3479.396759,13805.43989,1913.900408,1910.330737
0.61994469,3480.234174,13807.24541,1914.367562,1912.362699
0,3481.664315,13809.54327,1914.547745,1915.379159
0,3481.664315,13809.54327,1914.547745,1915.379159
0,3481.664315,13809.54327,1914.547745,1915.379159
0,3481.664315,13809.54327,1914.547745,1915.379159
0,3481.664315,13809.54327,1914.547745,1915.379159
0,3481.664315,13809.54327,1914.547745,1915.379159
0,3481.664315,13809.54327,1914.547745,1915.379159
-0.154577686,3480.403573,13816.17984,1916.698445,1922.279996
-0.152648169,3480.437783,13816.06113,1916.672396,1922.161142
-0.152648169,3480.437783,13816.06113,1916.672396,1922.161142
-0.152648169,3480.437783,13816.06113,1916.672396,1922.161142
-0.152648169,3480.437783,13816.06113,1916.672396,1922.161142
-0.152648169,3480.437783,13816.06113,1916.672396,1922.161142
-0.152648169,3480.437783,13816.06113,1916.672396,1922.161142
-0.152648169,3480.437783,13816.06113,1916.672396,1922.161142
-0.156935559,3480.480846,13815.34178,1916.41792,1921.429833
-0.162267929,3480.512559,13814.68799,1916.186245,1920.766716
-0.162267929,3480.512559,13814.68799,1916.186245,1920.766716
-0.162267929,3480.512559,13814.68799,1916.186245,1920.766716
-0.162267929,3480.512559,13814.68799,1916.186245,1920.766716
-0.162267929,3480.512559,13814.68799,1916.186245,1920.766716
-0.162267929,3480.512559,13814.68799,1916.186245,1920.766716
-0.162267929,3480.512559,13814.68799,1916.186245,1920.766716
0.695114559,3479.475577,13807.34761,1914.908787,1912.00457
0.282974998,3478.15737,13797.17353,1910.883874,1902.167953
0.282974998,3478.15737,13797.17353,1910.883874,1902.167953
0.282974998,3478.15737,13797.17353,1910.883874,1902.167953
0.282974998,3478.15737,13797.17353,1910.883874,1902.167953
0.282974998,3478.15737,13797.17353,1910.883874,1902.167953
0.282974998,3478.15737,13797.17353,1910.883874,1902.167953
0.282974998,3478.15737,13797.17353,1910.883874,1902.167953
-0.145711067,3480.524815,13814.60906,1916.189863,1920.690592
-0.157469765,3480.404995,13814.74793,1916.241127,1920.857254
-0.157469765,3480.404995,13814.74793,1916.241127,1920.857254
-0.157469765,3480.404995,13814.74793,1916.241127,1920.857254
-0.157469765,3480.404995,13814.74793,1916.241127,1920.857254
-0.157469765,3480.404995,13814.74793,1916.241127,1920.857254
-0.157469765,3480.404995,13814.74793,1916.241127,1920.857254
-0.157469765,3480.404995,13814.74793,1916.241127,1920.857254
-0.323228683,3480.183584,13811.66324,1914.981769,1917.890427
0.261373785,3478.589063,13797.80975,1910.986326,1902.956088
0.261373785,3478.589063,13797.80975,1910.986326,1902.956088
0.261373785,3478.589063,13797.80975,1910.986326,1902.956088
0.261373785,3478.589063,13797.80975,1910.986326,1902.956088
0.261373785,3478.589063,13797.80975,1910.986326,1902.956088
0.261373785,3478.589063,13797.80975,1910.986326,1902.956088
0.261373785,3478.589063,13797.80975,1910.986326,1902.956088
0.390449491,3479.201723,13803.36721,1912.995874,1908.48507
-0.669823335,3479.856479,13808.96884,1913.37728,1915.728877
-0.669823335,3479.856479,13808.96884,1913.37728,1915.728877
-0.669823335,3479.856479,13808.96884,1913.37728,1915.728877
-0.669823335,3479.856479,13808.96884,1913.37728,1915.728877
