x0,y0,z0,Radius,Rsquare
3481.904343,18000,13814.05,1913.595061,0.999766556
3481.904343,18001,13814.05,1913.595061,0.999766556
3481.904343,18002,13814.05,1913.595061,0.999766556
3481.904343,18003,13814.05,1913.595061,0.999766556
3481.904343,18004,13814.05,1913.595061,0.999766556
3482.68646,18005,13813.27365,1913.161729,0.999904259
3482.860993,18006,13814.84776,1914.392734,0.999952398
3482.860993,18007,13814.84776,1914.392734,0.999952398
3482.860993,18008,13814.84776,1914.392734,0.999952398
3482.860993,18009,13814.84776,1914.392734,0.999952398
3482.860993,18010,13814.84776,1914.392734,0.999952398
3482.860993,18011,13814.84776,1914.392734,0.999952398
3482.860993,18012,13814.84776,1914.392734,0.999952398
3483.002634,18013,13814.78145,1914.350873,0.999960218
3483.072345,18014,13814.96665,1914.492304,0.99995529
3483.072345,18015,13814.96665,1914.492304,0.99995529
3483.072345,18016,13814.96665,1914.492304,0.99995529
3483.072345,18017,13814.96665,1914.492304,0.99995529
3483.072345,18018,13814.96665,1914.492304,0.99995529
3483.072345,18019,13814.96665,1914.492304,0.99995529
3483.072345,18020,13814.96665,1914.492304,0.99995529
3483.078363,18021,13814.69923,1914.271771,0.99995476
3483.211924,18022,13814.76503,1914.300755,0.999947128
3483.211924,18023,13814.76503,1914.300755,0.999947128
3483.211924,18024,13814.76503,1914.300755,0.999947128
3483.211924,18025,13814.76503,1914.300755,0.999947128
3483.211924,18026,13814.76503,1914.300755,0.999947128
3483.211924,18027,13814.76503,1914.300755,0.999947128
3483.211924,18028,13814.76503,1914.300755,0.999947128
3483.296205,18029,13814.68757,1914.265781,0.999959525
3482.842951,18030,13816.6924,1915.688049,0.999918727
3482.842951,18031,13816.6924,1915.688049,0.999918727
3482.842951,18032,13816.6924,1915.688049,0.999918727
3482.842951,18033,13816.6924,1915.688049,0.999918727
3482.842951,18034,13816.6924,1915.688049,0.999918727
3482.842951,18035,13816.6924,1915.688049,0.999918727
3482.842951,18036,13816.6924,1915.688049,0.999918727
3482.796365,18037,13816.74831,1915.757662,0.999926007
3482.749078,18038,13816.80731,1915.829394,0.999923132
3482.749078,18039,13816.80731,1915.829394,0.999923132
3482.749078,18040,13816.80731,1915.829394,0.999923132
3482.749078,18041,13816.80731,1915.829394,0.999923132
3482.749078,18042,13816.80731,1915.829394,0.999923132
3482.749078,18043,13816.80731,1915.829394,0.999923132
3482.749078,18044,13816.80731,1915.829394,0.999923132
3482.670315,18045,13816.5164,1915.620085,0.999918226
3482.590166,18046,13816.23013,1915.414012,0.999896665
3482.590166,18047,13816.23013,1915.414012,0.999896665
3482.590166,18048,13816.23013,1915.414012,0.999896665
3482.590166,18049,13816.23013,1915.414012,0.999896665
3482.590166,18050,13816.23013,1915.414012,0.999896665
3482.590166,18051,13816.23013,1915.414012,0.999896665
3482.590166,18052,13816.23013,1915.414012,0.999896665
3482.451656,18053,13816.12121,1915.337503,0.999902844
3482.375383,18054,13816.13487,1915.353243,0.999902757
3482.375383,18055,13816.13487,1915.353243,0.999902757
3482.375383,18056,13816.13487,1915.353243,0.999902757
3482.375383,18057,13816.13487,1915.353243,0.999902757
3482.375383,18058,13816.13487,1915.353243,0.999902757
3482.375383,18059,13816.13487,1915.353243,0.999902757
3482.375383,18060,13816.13487,1915.353243,0.999902757
3482.242138,18061,13815.86103,1915.132598,0.999895497
3482.108272,18062,13815.58899,1914.913315,0.999883725
3482.108272,18063,13815.58899,1914.913315,0.999883725
3482.108272,18064,13815.58899,1914.913315,0.999883725
3482.108272,18065,13815.58899,1914.913315,0.999883725
3482.108272,18066,13815.58899,1914.913315,0.999883725
3482.108272,18067,13815.58899,1914.913315,0.999883725
3482.108272,18068,13815.58899,1914.913315,0.999883725
3482.6449,18069,13815.8686,1915.123275,0.999876562
3482.657295,18070,13815.34931,1914.693693,0.99977518
3482.657295,18071,13815.34931,1914.693693,0.99977518
3482.657295,18072,13815.34931,1914.693693,0.99977518
3482.657295,18073,13815.34931,1914.693693,0.99977518
3482.657295,18074,13815.34931,1914.693693,0.99977518
3482.657295,18075,13815.34931,1914.693693,0.99977518
3482.657295,18076,13815.34931,1914.693693,0.99977518
3482.739916,18077,13815.53294,1914.91402,0.999856238
3482.509778,18078,13815.20199,1914.731276,0.999864688
3482.509778,18079,13815.20199,1914.731276,0.999864688
3482.509778,18080,13815.20199,1914.731276,0.999864688
3482.509778,18081,13815.20199,1914.731276,0.999864688
3482.509778,18082,13815.20199,1914.731276,0.999864688
3482.509778,18083,13815.20199,1914.731276,0.999864688
3482.509778,18084,13815.20199,1914.731276,0.999864688
3482.132843,18085,13814.63173,1914.307122,0.999849845
3481.757994,18086,13814.06521,1913.886475,0.999791915
3481.757994,18087,13814.06521,1913.886475,0.999791915
3481.757994,18088,13814.06521,1913.886475,0.999791915
3481.757994,18089,13814.06521,1913.886475,0.999791915
3481.757994,18090,13814.06521,1913.886475,0.999791915
3481.757994,18091,13814.06521,1913.886475,0.999791915
3481.757994,18092,13814.06521,1913.886475,0.999791915
3481.901519,18093,13814.55308,1914.275392,0.999824832
3482.037244,18094,13815.07183,1914.685367,0.999834472
3482.037244,18095,13815.07183,1914.685367,0.999834472
3482.037244,18096,13815.07183,1914.685367,0.999834472
3482.037244,18097,13815.07183,1914.685367,0.999834472
3482.037244,18098,13815.07183,1914.685367,0.999834472
3482.037244,18099,13815.07183,1914.685367,0.999834472
3482.037244,18100,13815.07183,1914.685367,0.999834472
3481.815382,18101,13814.81419,1914.465933,0.999852253
3481.595655,18102,13814.56092,1914.249767,0.999827086
3481.595655,18103,13814.56092,1914.249767,0.999827086
3481.595655,18104,13814.56092,1914.249767,0.999827086
3481.595655,18105,13814.56092,1914.249767,0.999827086
3481.595655,18106,13814.56092,1914.249767,0.999827086
3481.595655,18107,13814.56092,1914.249767,0.999827086
3481.595655,18108,13814.56092,1914.249767,0.999827086
3482.006653,18109,13814.48763,1914.200852,0.999880504
3482.345972,18110,13814.46784,1914.162414,0.999799991
3482.345972,18111,13814.46784,1914.162414,0.999799991
3482.345972,18112,13814.46784,1914.162414,0.999799991
3482.345972,18113,13814.46784,1914.162414,0.999799991
3482.345972,18114,13814.46784,1914.162414,0.999799991
3482.345972,18115,13814.46784,1914.162414,0.999799991
3482.345972,18116,13814.46784,1914.162414,0.999799991
3482.357737,18117,13814.49093,1914.170284,0.999800957
3482.487011,18118,13814.70182,1914.325931,0.999787703
3482.487011,18119,13814.70182,1914.325931,0.999787703
3482.487011,18120,13814.70182,1914.325931,0.999787703
3482.487011,18121,13814.70182,1914.325931,0.999787703
3482.487011,18122,13814.70182,1914.325931,0.999787703
3482.487011,18123,13814.70182,1914.325931,0.999787703
3482.487011,18124,13814.70182,1914.325931,0.999787703
3482.553721,18125,13815.14416,1914.713778,0.999873523
3482.176092,18126,13815.00931,1914.596351,0.999792954
3482.176092,18127,13815.00931,1914.596351,0.999792954
3482.176092,18128,13815.00931,1914.596351,0.999792954
3482.176092,18129,13815.00931,1914.596351,0.999792954
3482.176092,18130,13815.00931,1914.596351,0.999792954
3482.176092,18131,13815.00931,1914.596351,0.999792954
3482.176092,18132,13815.00931,1914.596351,0.999792954
3482.094852,18133,13815.09278,1914.65322,0.999809031
3481.641503,18134,13816.20671,1915.410414,0.999775457
3481.641503,18135,13816.20671,1915.410414,0.999775457
3481.641503,18136,13816.20671,1915.410414,0.999775457
3481.641503,18137,13816.20671,1915.410414,0.999775457
3481.641503,18138,13816.20671,1915.410414,0.999775457
3481.641503,18139,13816.20671,1915.410414,0.999775457
3481.641503,18140,13816.20671,1915.410414,0.999775457
3482.346075,18141,13817.00426,1916.06149,0.99988422
3482.548372,18142,13817.11187,1916.124392,0.999859328
3482.548372,18143,13817.11187,1916.124392,0.999859328
3482.548372,18144,13817.11187,1916.124392,0.999859328
3482.548372,18145,13817.11187,1916.124392,0.999859328
3482.548372,18146,13817.11187,1916.124392,0.999859328
3482.548372,18147,13817.11187,1916.124392,0.999859328
3482.548372,18148,13817.11187,1916.124392,0.999859328
3483.110176,18149,13814.95406,1914.456019,0.999736745
3483.343517,18150,13815.21684,1914.446875,0.999387625
3483.343517,18151,13815.21684,1914.446875,0.999387625
3483.343517,18152,13815.21684,1914.446875,0.999387625
3483.343517,18153,13815.21684,1914.446875,0.999387625
3483.343517,18154,13815.21684,1914.446875,0.999387625
3483.343517,18155,13815.21684,1914.446875,0.999387625
3483.343517,18156,13815.21684,1914.446875,0.999387625
3483.044466,18157,13814.92146,1914.479132,0.999772484
3482.583402,18158,13815.69279,1915.224135,0.999913468
3482.583402,18159,13815.69279,1915.224135,0.999913468
3482.583402,18160,13815.69279,1915.224135,0.999913468
3482.583402,18161,13815.69279,1915.224135,0.999913468
3482.583402,18162,13815.69279,1915.224135,0.999913468
3482.583402,18163,13815.69279,1915.224135,0.999913468
3482.583402,18164,13815.69279,1915.224135,0.999913468
3482.848048,18165,13814.05534,1914.06882,0.999945476
3482.904741,18166,13813.55183,1913.676842,0.999911682
3482.904741,18167,13813.55183,1913.676842,0.999911682
3482.904741,18168,13813.55183,1913.676842,0.999911682
3482.904741,18169,13813.55183,1913.676842,0.999911682
3482.904741,18170,13813.55183,1913.676842,0.999911682
3482.904741,18171,13813.55183,1913.676842,0.999911682
3482.904741,18172,13813.55183,1913.676842,0.999911682
3482.794161,18173,13813.21758,1913.427754,0.999917464
3482.549395,18174,13813.93771,1913.941541,0.999908662
3482.549395,18175,13813.93771,1913.941541,0.999908662
3482.549395,18176,13813.93771,1913.941541,0.999908662
3482.549395,18177,13813.93771,1913.941541,0.999908662
3482.549395,18178,13813.93771,1913.941541,0.999908662
3482.549395,18179,13813.93771,1913.941541,0.999908662
3482.549395,18180,13813.93771,1913.941541,0.999908662
3482.222568,18181,13811.70814,1912.236156,0.999835733
3482.708132,18182,13811.65566,1912.084309,0.999636859
3482.708132,18183,13811.65566,1912.084309,0.999636859
3482.708132,18184,13811.65566,1912.084309,0.999636859
3482.708132,18185,13811.65566,1912.084309,0.999636859
3482.708132,18186,13811.65566,1912.084309,0.999636859
3482.708132,18187,13811.65566,1912.084309,0.999636859
3482.708132,18188,13811.65566,1912.084309,0.999636859
3482.86043,18189,13812.14592,1912.518996,0.999772961
3482.53614,18190,13813.98913,1913.896774,0.999755754
3482.53614,18191,13813.98913,1913.896774,0.999755754
3482.53614,18192,13813.98913,1913.896774,0.999755754
3482.53614,18193,13813.98913,1913.896774,0.999755754
3482.53614,18194,13813.98913,1913.896774,0.999755754
3482.53614,18195,13813.98913,1913.896774,0.999755754
3482.53614,18196,13813.98913,1913.896774,0.999755754
3482.328223,18197,13813.4237,1913.532775,0.999840376
3482.498187,18198,13813.68526,1913.761504,0.999838118
3482.498187,18199,13813.68526,1913.761504,0.999838118
3482.498187,18200,13813.68526,1913.761504,0.999838118
3482.498187,18201,13813.68526,1913.761504,0.999838118
3482.498187,18202,13813.68526,1913.761504,0.999838118
3482.498187,18203,13813.68526,1913.761504,0.999838118
3482.498187,18204,13813.68526,1913.761504,0.999838118
3483.352004,18205,13815.21039,1914.955065,0.999881705
3483.173321,18206,13816.38835,1915.782918,0.999851474
3483.173321,18207,13816.38835,1915.782918,0.999851474
3483.173321,18208,13816.38835,1915.782918,0.999851474
3483.173321,18209,13816.38835,1915.782918,0.999851474
3483.173321,18210,13816.38835,1915.782918,0.999851474
3483.173321,18211,13816.38835,1915.782918,0.999851474
3483.173321,18212,13816.38835,1915.782918,0.999851474
3483.046799,18213,13816.65936,1916.020581,0.999918629
3482.879975,18214,13816.91864,1916.242876,0.99994127
3482.879975,18215,13816.91864,1916.242876,0.99994127
3482.879975,18216,13816.91864,1916.242876,0.99994127
3482.879975,18217,13816.91864,1916.242876,0.99994127
3482.879975,18218,13816.91864,1916.242876,0.99994127
3482.879975,18219,13816.91864,1916.242876,0.99994127
3482.879975,18220,13816.91864,1916.242876,0.99994127
3483.107924,18221,13816.28031,1915.745952,0.999908825
3483.280948,18222,13815.74814,1915.315117,0.999816422
3483.280948,18223,13815.74814,1915.315117,0.999816422
3483.280948,18224,13815.74814,1915.315117,0.999816422
3483.280948,18225,13815.74814,1915.315117,0.999816422
3483.280948,18226,13815.74814,1915.315117,0.999816422
3483.280948,18227,13815.74814,1915.315117,0.999816422
3483.280948,18228,13815.74814,1915.315117,0.999816422
3483.305858,18229,13814.58926,1914.563918,0.999970174
3483.199488,18230,13815.24134,1915.038038,0.99996628
3483.199488,18231,13815.24134,1915.038038,0.99996628
3483.199488,18232,13815.24134,1915.038038,0.99996628
3483.199488,18233,13815.24134,1915.038038,0.99996628
3483.199488,18234,13815.24134,1915.038038,0.99996628
3483.199488,18235,13815.24134,1915.038038,0.99996628
3483.199488,18236,13815.24134,1915.038038,0.99996628
3483.266276,18237,13814.55335,1914.508782,0.999969321
3483.212066,18238,13814.35773,1914.339109,0.999952512
3483.212066,18239,13814.35773,1914.339109,0.999952512
3483.212066,18240,13814.35773,1914.339109,0.999952512
3483.212066,18241,13814.35773,1914.339109,0.999952512
3483.212066,18242,13814.35773,1914.339109,0.999952512
3483.212066,18243,13814.35773,1914.339109,0.999952512
3483.212066,18244,13814.35773,1914.339109,0.999952512
3483.188763,18245,13814.57855,1914.522826,0.999954797
3483.165535,18246,13814.79879,1914.706225,0.999954578
3483.165535,18247,13814.79879,1914.706225,0.999954578
3483.165535,18248,13814.79879,1914.706225,0.999954578
3483.165535,18249,13814.79879,1914.706225,0.999954578
3483.165535,18250,13814.79879,1914.706225,0.999954578
3483.165535,18251,13814.79879,1914.706225,0.999954578
3483.165535,18252,13814.79879,1914.706225,0.999954578
3483.051865,18253,13815.22331,1915.06219,0.999972539
3482.937579,18254,13815.65058,1915.420384,0.999974685
3482.937579,18255,13815.65058,1915.420384,0.999974685
3482.937579,18256,13815.65058,1915.420384,0.999974685
3482.937579,18257,13815.65058,1915.420384,0.999974685
3482.937579,18258,13815.65058,1915.420384,0.999974685
3482.937579,18259,13815.65058,1915.420384,0.999974685
3482.937579,18260,13815.65058,1915.420384,0.999974685
3482.641652,18261,13815.115,1915.006613,0.999965021
3482.14354,18262,13815.54388,1915.28405,0.999922163
3482.14354,18263,13815.54388,1915.28405,0.999922163
3482.14354,18264,13815.54388,1915.28405,0.999922163
3482.14354,18265,13815.54388,1915.28405,0.999922163
3482.14354,18266,13815.54388,1915.28405,0.999922163
3482.14354,18267,13815.54388,1915.28405,0.999922163
3482.14354,18268,13815.54388,1915.28405,0.999922163
3481.2158,18269,13814.02901,1914.066701,0.999803548
3480.247271,18270,13812.47038,1912.810239,0.999583717
3480.247271,18271,13812.47038,1912.810239,0.999583717
3480.247271,18272,13812.47038,1912.810239,0.999583717
3480.247271,18273,13812.47038,1912.810239,0.999583717
3480.247271,18274,13812.47038,1912.810239,0.999583717
3480.247271,18275,13812.47038,1912.810239,0.999583717
3480.247271,18276,13812.47038,1912.810239,0.999583717
3481.367564,18277,13812.29775,1912.832635,0.999811826
3482.022291,18278,13813.84454,1914.082104,0.99991735
3482.022291,18279,13813.84454,1914.082104,0.99991735
3482.022291,18280,13813.84454,1914.082104,0.99991735
3482.022291,18281,13813.84454,1914.082104,0.99991735
3482.022291,18282,13813.84454,1914.082104,0.99991735
3482.022291,18283,13813.84454,1914.082104,0.99991735
3482.022291,18284,13813.84454,1914.082104,0.99991735
3481.831402,18285,13812.89777,1913.359618,0.999898617
3481.640679,18286,13811.95138,1912.638624,0.999797567
3481.640679,18287,13811.95138,1912.638624,0.999797567
3481.640679,18288,13811.95138,1912.638624,0.999797567
3481.640679,18289,13811.95138,1912.638624,0.999797567
3481.640679,18290,13811.95138,1912.638624,0.999797567
3481.640679,18291,13811.95138,1912.638624,0.999797567
3481.640679,18292,13811.95138,1912.638624,0.999797567
3481.406982,18293,13811.62572,1912.380722,0.999780914
3481.28539,18294,13811.59669,1912.3431,0.999707036
3481.28539,18295,13811.59669,1912.3431,0.999707036
3481.28539,18296,13811.59669,1912.3431,0.999707036
3481.28539,18297,13811.59669,1912.3431,0.999707036
3481.28539,18298,13811.59669,1912.3431,0.999707036
3481.28539,18299,13811.59669,1912.3431,0.999707036
3481.28539,18300,13811.59669,1912.3431,0.999707036
3481.227827,18301,13811.65291,1912.396284,0.999702424
3481.170443,18302,13811.70824,1912.448852,0.999695871
3481.170443,18303,13811.70824,1912.448852,0.999695871
3481.170443,18304,13811.70824,1912.448852,0.999695871
3481.170443,18305,13811.70824,1912.448852,0.999695871
3481.170443,18306,13811.70824,1912.448852,0.999695871
3481.170443,18307,13811.70824,1912.448852,0.999695871
3481.170443,18308,13811.70824,1912.448852,0.999695871
3481.236881,18309,13811.57573,1912.352501,0.999695076
3482.023593,18310,13813.69037,1913.83711,0.999641762
3482.023593,18311,13813.69037,1913.83711,0.999641762
3482.023593,18312,13813.69037,1913.83711,0.999641762
3482.023593,18313,13813.69037,1913.83711,0.999641762
3482.023593,18314,13813.69037,1913.83711,0.999641762
3482.023593,18315,13813.69037,1913.83711,0.999641762
3482.023593,18316,13813.69037,1913.83711,0.999641762
3481.723222,18317,13811.29042,1912.174646,0.999770923
3481.876377,18318,13812.14365,1912.834366,0.999781828
3481.876377,18319,13812.14365,1912.834366,0.999781828
3481.876377,18320,13812.14365,1912.834366,0.999781828
3481.876377,18321,13812.14365,1912.834366,0.999781828
3481.876377,18322,13812.14365,1912.834366,0.999781828
3481.876377,18323,13812.14365,1912.834366,0.999781828
3481.876377,18324,13812.14365,1912.834366,0.999781828
3482.205651,18325,13813.06079,1913.559185,0.999897239
3482.188219,18326,13815.31685,1915.224688,0.999897792
3482.188219,18327,13815.31685,1915.224688,0.999897792
3482.188219,18328,13815.31685,1915.224688,0.999897792
3482.188219,18329,13815.31685,1915.224688,0.999897792
3482.188219,18330,13815.31685,1915.224688,0.999897792
3482.188219,18331,13815.31685,1915.224688,0.999897792
3482.188219,18332,13815.31685,1915.224688,0.999897792
3482.459334,18333,13815.73746,1915.585032,0.999926342
3482.729886,18334,13816.15884,1915.946329,0.999935357
3482.729886,18335,13816.15884,1915.946329,0.999935357
3482.729886,18336,13816.15884,1915.946329,0.999935357
3482.729886,18337,13816.15884,1915.946329,0.999935357
3482.729886,18338,13816.15884,1915.946329,0.999935357
3482.729886,18339,13816.15884,1915.946329,0.999935357
3482.729886,18340,13816.15884,1915.946329,0.999935357
3482.498492,18341,13815.29274,1915.270254,0.999918339
3482.270291,18342,13814.53909,1914.662666,0.999830464
3482.270291,18343,13814.53909,1914.662666,0.999830464
3482.270291,18344,13814.53909,1914.662666,0.999830464
3482.270291,18345,13814.53909,1914.662666,0.999830464
3482.270291,18346,13814.53909,1914.662666,0.999830464
3482.270291,18347,13814.53909,1914.662666,0.999830464
3482.270291,18348,13814.53909,1914.662666,0.999830464
3482.247911,18349,13814.32781,1914.49857,0.999837004
3482.240527,18350,13814.18128,1914.369853,0.999831374
3482.240527,18351,13814.18128,1914.369853,0.999831374
3482.240527,18352,13814.18128,1914.369853,0.999831374
3482.240527,18353,13814.18128,1914.369853,0.999831374
3482.240527,18354,13814.18128,1914.369853,0.999831374
3482.240527,18355,13814.18128,1914.369853,0.999831374
3482.240527,18356,13814.18128,1914.369853,0.999831374
3482.284078,18357,13814.0342,1914.280623,0.99984509
3482.41688,18358,13814.05006,1914.31428,0.999819448
3482.41688,18359,13814.05006,1914.31428,0.999819448
3482.41688,18360,13814.05006,1914.31428,0.999819448
3482.41688,18361,13814.05006,1914.31428,0.999819448
3482.41688,18362,13814.05006,1914.31428,0.999819448
3482.41688,18363,13814.05006,1914.31428,0.999819448
3482.41688,18364,13814.05006,1914.31428,0.999819448
3482.420369,18365,13814.06012,1914.482136,0.999936365
3482.502579,18366,13814.29543,1914.714837,0.999943711
3482.502579,18367,13814.29543,1914.714837,0.999943711
3482.502579,18368,13814.29543,1914.714837,0.999943711
3482.502579,18369,13814.29543,1914.714837,0.999943711
3482.502579,18370,13814.29543,1914.714837,0.999943711
3482.502579,18371,13814.29543,1914.714837,0.999943711
3482.502579,18372,13814.29543,1914.714837,0.999943711
3482.440916,18373,13814.21026,1914.650241,0.999944174
3482.37929,18374,13814.12507,1914.585626,0.999941786
3482.37929,18375,13814.12507,1914.585626,0.999941786
3482.37929,18376,13814.12507,1914.585626,0.999941786
3482.37929,18377,13814.12507,1914.585626,0.999941786
3482.37929,18378,13814.12507,1914.585626,0.999941786
3482.37929,18379,13814.12507,1914.585626,0.999941786
3482.37929,18380,13814.12507,1914.585626,0.999941786
3482.329118,18381,13813.53357,1914.12994,0.999939978
3482.110372,18382,13813.46811,1914.059449,0.999906021
3482.110372,18383,13813.46811,1914.059449,0.999906021
3482.110372,18384,13813.46811,1914.059449,0.999906021
3482.110372,18385,13813.46811,1914.059449,0.999906021
3482.110372,18386,13813.46811,1914.059449,0.999906021
3482.110372,18387,13813.46811,1914.059449,0.999906021
3482.110372,18388,13813.46811,1914.059449,0.999906021
3481.191076,18389,13810.77767,1911.922407,0.999719577
3479.958027,18390,13809.35195,1910.69833,0.999237077
3479.958027,18391,13809.35195,1910.69833,0.999237077
3479.958027,18392,13809.35195,1910.69833,0.999237077
3479.958027,18393,13809.35195,1910.69833,0.999237077
3479.958027,18394,13809.35195,1910.69833,0.999237077
3479.958027,18395,13809.35195,1910.69833,0.999237077
3479.958027,18396,13809.35195,1910.69833,0.999237077
3480.571527,18397,13810.76563,1911.835933,0.999499526
3481.201447,18398,13812.2475,1913.024829,0.999683857
3481.201447,18399,13812.2475,1913.024829,0.999683857
3481.201447,18400,13812.2475,1913.024829,0.999683857
3481.201447,18401,13812.2475,1913.024829,0.999683857
3481.201447,18402,13812.2475,1913.024829,0.999683857
3481.201447,18403,13812.2475,1913.024829,0.999683857
3481.201447,18404,13812.2475,1913.024829,0.999683857
3481.853464,18405,13811.11031,1912.255426,0.999852227
3482.615296,18406,13811.90644,1912.900008,0.99987591
3482.615296,18407,13811.90644,1912.900008,0.99987591
3482.615296,18408,13811.90644,1912.900008,0.99987591
3482.615296,18409,13811.90644,1912.900008,0.99987591
3482.615296,18410,13811.90644,1912.900008,0.99987591
3482.615296,18411,13811.90644,1912.900008,0.99987591
3482.615296,18412,13811.90644,1912.900008,0.99987591
3483.53905,18413,13810.3628,1911.78465,0.999850695
3482.886379,18414,13816.59435,1915.997023,0.999530126
3482.886379,18415,13816.59435,1915.997023,0.999530126
3482.886379,18416,13816.59435,1915.997023,0.999530126
3482.886379,18417,13816.59435,1915.997023,0.999530126
3482.886379,18418,13816.59435,1915.997023,0.999530126
3482.886379,18419,13816.59435,1915.997023,0.999530126
3482.886379,18420,13816.59435,1915.997023,0.999530126
3482.753582,18421,13816.36091,1916.037366,0.999816123
3482.226099,18422,13816.07878,1915.97505,0.999896044
3482.226099,18423,13816.07878,1915.97505,0.999896044
3482.226099,18424,13816.07878,1915.97505,0.999896044
3482.226099,18425,13816.07878,1915.97505,0.999896044
3482.226099,18426,13816.07878,1915.97505,0.999896044
3482.226099,18427,13816.07878,1915.97505,0.999896044
3482.226099,18428,13816.07878,1915.97505,0.999896044
3482.607295,18429,13813.42314,1914.100648,0.999936374
3482.531426,18430,13813.07944,1913.818318,0.9999089
3482.531426,18431,13813.07944,1913.818318,0.9999089
3482.531426,18432,13813.07944,1913.818318,0.9999089
3482.531426,18433,13813.07944,1913.818318,0.9999089
3482.531426,18434,13813.07944,1913.818318,0.9999089
3482.531426,18435,13813.07944,1913.818318,0.9999089
3482.531426,18436,13813.07944,1913.818318,0.9999089
3482.180677,18437,13812.46214,1913.348532,0.999894449
3481.834102,18438,13811.85753,1912.888579,0.999773055
3481.834102,18439,13811.85753,1912.888579,0.999773055
3481.834102,18440,13811.85753,1912.888579,0.999773055
3481.834102,18441,13811.85753,1912.888579,0.999773055
3481.834102,18442,13811.85753,1912.888579,0.999773055
3481.834102,18443,13811.85753,1912.888579,0.999773055
3481.834102,18444,13811.85753,1912.888579,0.999773055
3481.856347,18445,13811.46409,1912.587636,0.999770689
3481.880069,18446,13811.07613,1912.290638,0.999748696
3481.880069,18447,13811.07613,1912.290638,0.999748696
3481.880069,18448,13811.07613,1912.290638,0.999748696
3481.880069,18449,13811.07613,1912.290638,0.999748696
3481.880069,18450,13811.07613,1912.290638,0.999748696
3481.880069,18451,13811.07613,1912.290638,0.999748696
3481.880069,18452,13811.07613,1912.290638,0.999748696
3481.813288,18453,13811.42904,1912.579246,0.999775848
3481.747397,18454,13811.78383,1912.869327,0.999780225
3481.747397,18455,13811.78383,1912.869327,0.999780225
3481.747397,18456,13811.78383,1912.869327,0.999780225
3481.747397,18457,13811.78383,1912.869327,0.999780225
3481.747397,18458,13811.78383,1912.869327,0.999780225
3481.747397,18459,13811.78383,1912.869327,0.999780225
3481.747397,18460,13811.78383,1912.869327,0.999780225
3481.694329,18461,13811.91271,1912.964145,0.999786112
3481.401923,18462,13812.66809,1913.51966,0.999777322
3481.401923,18463,13812.66809,1913.51966,0.999777322
3481.401923,18464,13812.66809,1913.51966,0.999777322
3481.401923,18465,13812.66809,1913.51966,0.999777322
3481.401923,18466,13812.66809,1913.51966,0.999777322
3481.401923,18467,13812.66809,1913.51966,0.999777322
3481.401923,18468,13812.66809,1913.51966,0.999777322
3481.705143,18469,13813.1585,1913.93585,0.999876171
3482.146299,18470,13814.06016,1914.647858,0.99988509
3482.146299,18471,13814.06016,1914.647858,0.99988509
3482.146299,18472,13814.06016,1914.647858,0.99988509
3482.146299,18473,13814.06016,1914.647858,0.99988509
3482.146299,18474,13814.06016,1914.647858,0.99988509
3482.146299,18475,13814.06016,1914.647858,0.99988509
3482.146299,18476,13814.06016,1914.647858,0.99988509
3481.977874,18477,13813.56251,1914.292357,0.999874248
3481.811681,18478,13813.07241,1913.942494,0.999846249
3481.811681,18479,13813.07241,1913.942494,0.999846249
3481.811681,18480,13813.07241,1913.942494,0.999846249
3481.811681,18481,13813.07241,1913.942494,0.999846249
3481.811681,18482,13813.07241,1913.942494,0.999846249
3481.811681,18483,13813.07241,1913.942494,0.999846249
3481.811681,18484,13813.07241,1913.942494,0.999846249
3482.035471,18485,13812.33448,1913.404288,0.999848859
3482.006137,18486,13812.23905,1913.338647,0.999842382
3482.006137,18487,13812.23905,1913.338647,0.999842382
3482.006137,18488,13812.23905,1913.338647,0.999842382
3482.006137,18489,13812.23905,1913.338647,0.999842382
3482.006137,18490,13812.23905,1913.338647,0.999842382
3482.006137,18491,13812.23905,1913.338647,0.999842382
3482.006137,18492,13812.23905,1913.338647,0.999842382
3482.053658,18493,13812.39271,1913.454726,0.999864087
3482.016054,18494,13813.85233,1914.517716,0.999847566
3482.016054,18495,13813.85233,1914.517716,0.999847566
3482.016054,18496,13813.85233,1914.517716,0.999847566
3482.016054,18497,13813.85233,1914.517716,0.999847566
3482.016054,18498,13813.85233,1914.517716,0.999847566
3482.016054,18499,13813.85233,1914.517716,0.999847566
3482.016054,18500,13813.85233,1914.517716,0.999847566
3481.997669,18501,13811.80247,1913.03765,0.999878799
3482.042476,18502,13811.57053,1912.8712,0.99987364
3482.042476,18503,13811.57053,1912.8712,0.99987364
3482.042476,18504,13811.57053,1912.8712,0.99987364
3482.042476,18505,13811.57053,1912.8712,0.99987364
3482.042476,18506,13811.57053,1912.8712,0.99987364
3482.042476,18507,13811.57053,1912.8712,0.99987364
3482.042476,18508,13811.57053,1912.8712,0.99987364
3482.602568,18509,13813.56715,1914.446103,0.999971767
3482.80447,18510,13815.91059,1916.045603,0.99980039
3482.80447,18511,13815.91059,1916.045603,0.99980039
3482.80447,18512,13815.91059,1916.045603,0.99980039
3482.80447,18513,13815.91059,1916.045603,0.99980039
3482.80447,18514,13815.91059,1916.045603,0.99980039
3482.80447,18515,13815.91059,1916.045603,0.99980039
3482.80447,18516,13815.91059,1916.045603,0.99980039
3482.599611,18517,13814.03126,1914.849923,0.999965309
